Geographical Description,Geographical Level,ONS Code,Measure Group Description,Disaggregation Level,Measure Value,IMD - Average rank ,Annual Pay Mean,Population,Year
Barnsley,Council,E08000016,Proportion of people who use services who say that those services have made them feel safe and secure,Female,92.8,21850.19,27463,100504.0,2020
Barnsley,Council,E08000016,Proportion of people who use services who say that those services have made them feel safe and secure,Male,90.3,21850.19,27463,95946.0,2020
Barnsley,Council,E08000016,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,88.6,21850.19,27463,196450.0,2020
Barnsley,Council,E08000016,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,90.9,21850.19,27463,147790.0,2020
Barnsley,Council,E08000016,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,88.5,21850.19,27463,48660.0,2020
Barnsley,Council,E08000016,Social care-related quality of life,Total,19.4,21850.19,27463,196450.0,2020
Barnsley,Council,E08000016,Social care-related quality of life,18-64,18.9,21850.19,27463,147790.0,2020
Barnsley,Council,E08000016,Social care-related quality of life,65 and over,19.5,21850.19,27463,48660.0,2020
Barnsley,Council,E08000016,Social care-related quality of life,Female,19.5,21850.19,27463,100504.0,2020
Barnsley,Council,E08000016,Social care-related quality of life,Male,19.3,21850.19,27463,95946.0,2020
Bath and North East Somerset,Council,E06000022,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.407,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,"Delayed transfers of care from hospital per 100,000 population",Total,17.3,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,5.1,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,0.3,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,607.9,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,11.6,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Overall satisfaction of people who use services with their care and support,Total,69.8,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Overall satisfaction of people who use services with their care and support,18-64,73.7,9260.09,30666,122691.0,2020
Bath and North East Somerset,Council,E06000022,Overall satisfaction of people who use services with their care and support,65 and over,66.5,9260.09,30666,36991.0,2020
Bath and North East Somerset,Council,E06000022,Overall satisfaction of people who use services with their care and support,Female,69.8,9260.09,30666,81049.0,2020
Bath and North East Somerset,Council,E06000022,Overall satisfaction of people who use services with their care and support,Male,69.7,9260.09,30666,78633.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults in contact with secondary mental health services in paid employment,Total,12.0,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults in contact with secondary mental health services in paid employment,Female,13.0,9260.09,30666,81049.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults in contact with secondary mental health services in paid employment,Male,11.0,9260.09,30666,78633.0,2020
Bath and North East Somerset,Council,E06000022,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Total,66.0,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Female,65.0,9260.09,30666,81049.0,2020
Bath and North East Somerset,Council,E06000022,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Male,67.0,9260.09,30666,78633.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults with learning disabilities in paid employment,Total,12.0,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults with learning disabilities in paid employment,Female,12.8,9260.09,30666,81049.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults with learning disabilities in paid employment,Male,11.5,9260.09,30666,78633.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults with learning disabilities who live in their own home or with their family,Total,78.3,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults with learning disabilities who live in their own home or with their family,Female,82.4,9260.09,30666,81049.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of adults with learning disabilities who live in their own home or with their family,Male,75.6,9260.09,30666,78633.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Total,81.1,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Female,83.9,9260.09,30666,81049.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Male,77.7,9260.09,30666,78633.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,65 and over,81.06,9260.09,30666,36991.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Total,4.6,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,4.9,9260.09,30666,81049.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,4.4,9260.09,30666,78633.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,4.64,9260.09,30666,36991.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of people using social care who receive direct payments,Total,22.5,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of people using social care who receive direct payments,18-64,30.2,9260.09,30666,122691.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of people using social care who receive direct payments,65 and over,12.5,9260.09,30666,36991.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of people using social care who receive direct payments,Total,100.0,9260.09,30666,159682.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of people using social care who receive direct payments,18-64,100.0,9260.09,30666,122691.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of people using social care who receive direct payments,65 and over,100.0,9260.09,30666,36991.0,2020
Bath and North East Somerset,Council,E06000022,Proportion of people using social care who receive self-directed support,Total,90.7,9260.09,30666,159682.0,2020
